created_at,Dispatch_asper_sla_new,increment_id,item_id,pos_item_id,overall_unicom_at,PowerUpdatedOverall,payment_capture_time,uw_item_id,ref_uw_item_id,brand,unicom_order_code,reference_unicom_order_code,channel,inv_status_type,handover type,Order_Country,lens_package,power_type,product_id,left_lens_pid,right_lens_pid,left_power_cyl,left_power_sph,right_power_cyl,right_power_sph,power type lens,pfu_ever_flag,jit flag,franchise_id,facility_code,ship_to_cust,pincode,first_delivery_attempt,delivery_date,mark_receive_time,handover_time,nps_response_date,nps_value,nps_scale,revenue_without_vat,primary_return_reason,secondary_return_reason,shipment_at,rts_at,picking_at,manifest_at,cx_packing,shipment_handover_time,shipping_time,dispatch_date_new,min_complete_at,city,ship_to_cust_store,Tracking Number,lf_vendor,lf_delivered_date,overall_delivery_at,lf_mark_sent_date,frame_uff,lens_uff,qc_damage_nos,order_fulfillable_time,min_picklist_created,min_shipment_creation,min_asrs_allocated,min_nxs_mei_entry,qc_done,mei_done,fitting_done,Final_Remark_NDDPerformance,NDD_Deep_Dive_reason,Breach_Type,edd_time,pnc_ever_flag,dc_arrival_time,out_for_delivery,routing_code,dc_courier_code,priority,Refund Status,lk_cash_amount,failure_reason,shipping_package_code,fulfilment facility
6/16/2026 2:43:48 AM,,1342834118,881704020,,2026-06-16 2:44:06,2026-06-16 2:44:00,6/16/2026 2:44:00 AM,939253586,,Bausch & Lomb,736558819,,online,Revenue,Warehouse,India,,,90017620,,,,,,,,0,,,,1,560100,,,,,,,,475.24,,,6/16/2026 2:44:07 AM,,6/16/2026 2:44:07 AM,,,,,,,Bengaluru,Ship to Cust,,,,,,,,,6/16/2026 2:44:04 AM,6/16/2026 3:24:13 PM,6/16/2026 2:44:06 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,,,,,SBR01270000000060237,BR01
6/16/2026 1:24:13 AM,,1342833608,881701902,,2026-06-16 1:24:30,2026-06-16 1:24:25,6/16/2026 1:24:25 AM,939251468,,Aquacolor,736558328-1,,online,Revenue,Warehouse,India,,,90311468,,,,,,,,0,,,,1,560064,,,,,,,,360.95,,,6/16/2026 1:24:31 AM,,6/16/2026 1:24:31 AM,,,,,,,Bengaluru,Ship to Cust,,,,,,,,,6/16/2026 1:24:28 AM,6/16/2026 12:26:24 PM,6/16/2026 1:24:30 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 12:51:48 AM,,1342833340,881700642,,2026-06-16 0:51:59,2026-06-16 0:51:55,6/16/2026 12:51:55 AM,939250208,,Johnson & Johnson,736558060,,online,Revenue,Warehouse,India,,,90005888,,,,,,,,0,,,,1,400001,,,,,,,,1856.19,,,6/16/2026 12:52:00 AM,,6/16/2026 12:52:00 AM,,,,,,,Mumbai,Ship to Cust,,,,,,,,,6/16/2026 12:51:57 AM,6/16/2026 3:24:12 PM,6/16/2026 12:51:59 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,,,,,,BR01
6/16/2026 1:30:50 AM,,1342833537,881702118,,2026-06-16 1:30:56,2026-06-16 1:30:52,6/16/2026 1:30:52 AM,939251684,,Aquacolor Candypack,736558257-1,,online,Revenue,Warehouse,India,,,90326130,,,,,,,,0,,,,1,110025,,,,,,,,179.05,,,6/16/2026 1:30:57 AM,,6/16/2026 1:30:57 AM,,,,,,,New Delhi,Ship to Cust,,,,,,,,,6/16/2026 1:30:54 AM,6/16/2026 12:26:41 PM,6/16/2026 1:30:56 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003661156,NXS1
6/16/2026 1:08:38 AM,,1342833469,881701266,,2026-06-16 1:08:56,2026-06-16 1:08:52,6/16/2026 1:08:52 AM,939250832,,Aquacolor,736558189-1,,online,Revenue,Warehouse,India,,,90311392,,,,,,,,0,,,,1,700039,,,,,,,,324.86,,,6/16/2026 1:08:57 AM,,6/16/2026 1:08:57 AM,,,,,,,Kolkata,Ship to Cust,,,,,,,,,6/16/2026 1:08:54 AM,6/16/2026 12:26:24 PM,6/16/2026 1:08:56 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003661092,NXS1
6/16/2026 2:07:26 AM,,1342833958,881703222,,2026-06-16 2:07:48,2026-06-16 2:07:44,6/16/2026 2:07:44 AM,939252788,,Aqualens_CandyPack 2LP,736558655-1,,online,Revenue,Warehouse,India,,,90213878,,,,,,,,0,,,,1,201010,,,,,,,,84,,,6/16/2026 2:07:49 AM,,6/16/2026 2:07:49 AM,,,,,,,Ghaziabad,Ship to Cust,,,,,,,,,6/16/2026 2:07:46 AM,6/16/2026 12:26:41 PM,6/16/2026 2:07:48 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003661283,NXS1
6/16/2026 1:55:34 AM,,1342833874,881702844,,2026-06-16 1:55:40,2026-06-16 1:55:34,,939252410,,Aqualens,736558622-1,,online,Revenue,Warehouse,India,,,90043908,,,,,,,,0,,,,1,600100,,,,,,,,0,,,6/16/2026 1:55:41 AM,,6/16/2026 1:55:41 AM,,,,,,,Chennai,Ship to Cust,,,,,,,,,6/16/2026 1:55:38 AM,6/16/2026 12:26:41 PM,6/16/2026 1:55:40 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 12:00:50 AM,,1342831428,881685828,,2026-06-16 0:01:04,2026-06-16 0:01:00,6/16/2026 12:01:00 AM,939235394,,Aqualens_CandyPack 2LP,736556138-1,,online,Revenue,Warehouse,India,,,90213870,,,,,,,,0,,,,1,110034,,,,,,,,170.48,,,6/16/2026 12:01:05 AM,,6/16/2026 12:01:05 AM,,,,,,,New Delhi,Ship to Cust,,,,,,,,,6/16/2026 12:01:02 AM,6/16/2026 12:26:23 PM,6/16/2026 12:01:04 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003659696,NXS1
6/16/2026 2:32:17 AM,,1342834121,881703834,,2026-06-16 2:32:53,2026-06-16 2:32:49,6/16/2026 2:32:49 AM,939253400,,Aquacolor,736558793-1,,online,Revenue,Warehouse,India,,,90386406,,,,,,,,0,,,,1,411032,,,,,,,,0,,,6/16/2026 2:32:54 AM,,6/16/2026 2:32:54 AM,,,,,,,Pune,Ship to Cust,,,,,,,,,6/16/2026 2:32:51 AM,6/16/2026 12:26:42 PM,6/16/2026 2:32:53 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003661317,NXS1
6/16/2026 12:09:44 AM,,1342832777,881698404,,2026-06-16 0:10:04,2026-06-16 0:10:00,6/16/2026 12:10:00 AM,939247970,,Aqualens_24H Nxt 3LP,736557500-1,,online,Revenue,Warehouse,India,,,90124976,,,,,,,,0,,,,1,400604,,,,,,,,856.19,,,6/16/2026 12:10:05 AM,,6/16/2026 12:10:05 AM,,,,,,,Thane,Ship to Cust,,,,,,,,,,6/16/2026 12:26:23 PM,6/16/2026 12:10:04 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003660819,NXS1
6/16/2026 1:21:11 AM,,1342833596,881701626,,2026-06-16 1:21:36,2026-06-16 1:21:32,6/16/2026 1:21:32 AM,939251192,,Aqualens_Dailies 10LP,736558316-1,,online,Revenue,Warehouse,India,,,90061878,,,,,,,,0,,,,1,560032,,,,,,,,342,,,6/16/2026 1:21:37 AM,,6/16/2026 1:21:37 AM,,,,,,,Bengaluru,Ship to Cust,,,,,,,,,,6/16/2026 12:26:24 PM,6/16/2026 1:21:36 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003661123,NXS1
6/16/2026 2:11:58 AM,,1342833979,881703366,,2026-06-16 2:12:15,2026-06-16 2:12:11,6/16/2026 2:12:11 AM,939252932,,Aquacolor,736558730-1,,online,Revenue,Warehouse,India,,,90311388,,,,,,,,0,,,,1,560102,,,,,,,,324.86,,,6/16/2026 2:12:16 AM,,6/16/2026 2:12:16 AM,,,,,,,Bengaluru,Ship to Cust,,,,,,,,,,6/16/2026 12:26:41 PM,6/16/2026 2:12:15 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 2:18:49 AM,,1342834051,881703552,,2026-06-16 2:18:55,2026-06-16 2:18:49,,939253118,,Aqualens,736558745-1,,online,Revenue,Warehouse,India,,,90175742,,,,,,,,0,,,,1,560087,,,,,,,,291.9,,,6/16/2026 2:18:56 AM,,6/16/2026 2:18:56 AM,,,,,,,Bengaluru,Ship to Cust,,,,,,,,,,6/16/2026 12:26:42 PM,6/16/2026 2:18:55 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 1:32:00 AM,,1342833628,881702178,,2026-06-16 1:32:33,2026-06-16 1:32:29,6/16/2026 1:32:29 AM,939251744,,Aqualens_CandyPack 2LP,736558348-1,,online,Revenue,Warehouse,India,,,90213870,,,,,,,,0,,,,1,700075,,,,,,,,170.48,,,6/16/2026 1:32:34 AM,,6/16/2026 1:32:34 AM,,,,,,,Kolkata,Ship to Cust,,,,,,,,,,6/16/2026 12:26:41 PM,6/16/2026 1:32:33 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 2:39:13 AM,,1342834116,881703948,,2026-06-16 2:39:36,2026-06-16 2:39:33,6/16/2026 2:39:33 AM,939253514,,Aqualens,736558817-1,,online,Revenue,Warehouse,India,,,90175764,,,,,,,,0,,,,1,560100,,,,,,,,299.14,,,6/16/2026 2:39:37 AM,,6/16/2026 2:39:37 AM,,,,,,,Bengaluru,Ship to Cust,,,,,,,,,,6/16/2026 12:26:42 PM,6/16/2026 2:39:36 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003661335,NXS1
6/16/2026 2:11:58 AM,,1342833979,881703372,,2026-06-16 2:12:15,2026-06-16 2:12:11,6/16/2026 2:12:11 AM,939252938,,Aquacolor,736558730-1,,online,Revenue,Warehouse,India,,,90311386,,,,,,,,0,,,,1,560102,,,,,,,,324.86,,,6/16/2026 2:12:16 AM,,6/16/2026 2:12:16 AM,,,,,,,Bengaluru,Ship to Cust,,,,,,,,,,6/16/2026 12:26:41 PM,6/16/2026 2:12:15 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003661291,NXS1
6/16/2026 2:21:35 AM,,1342834056,881703600,,2026-06-16 2:22:05,2026-06-16 2:21:58,6/16/2026 2:21:58 AM,939253166,,Aquacolor Candypack,736558770-2,,online,Revenue,Warehouse,India,,,90388002,,,,,,,,0,,,,1,400067,,,,,,,,161.14,,,6/16/2026 2:22:06 AM,,6/16/2026 2:22:06 AM,,,,,,,Mumbai,Ship to Cust,,,,,,,,,,6/16/2026 12:26:42 PM,6/16/2026 2:22:05 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 2:21:35 AM,,1342834056,881703594,,2026-06-16 2:22:05,2026-06-16 2:21:58,6/16/2026 2:21:58 AM,939253160,,Aquacolor Candypack,736558770-2,,online,Revenue,Warehouse,India,,,90388002,,,,,,,,0,,,,1,400067,,,,,,,,161.14,,,6/16/2026 2:22:06 AM,,6/16/2026 2:22:06 AM,,,,,,,Mumbai,Ship to Cust,,,,,,,,,,6/16/2026 12:26:42 PM,6/16/2026 2:22:05 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003661307,NXS1
6/16/2026 1:08:38 AM,,1342833469,881701272,,2026-06-16 1:08:56,2026-06-16 1:08:52,6/16/2026 1:08:52 AM,939250838,,Aquacolor,736558189-1,,online,Revenue,Warehouse,India,,,90284144,,,,,,,,0,,,,1,700039,,,,,,,,324.86,,,6/16/2026 1:08:57 AM,,6/16/2026 1:08:57 AM,,,,,,,Kolkata,Ship to Cust,,,,,,,,,,6/16/2026 12:26:24 PM,6/16/2026 1:08:56 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 12:11:21 AM,,1342832788,881698470,,2026-06-16 0:11:49,2026-06-16 0:11:45,6/16/2026 12:11:45 AM,939248036,,Aqualens_Dailies 10LP,736557526-1,,online,Revenue,Warehouse,India,,,90061916,,,,,,,,0,,,,1,400036,,,,,,,,342,,,6/16/2026 12:11:50 AM,,6/16/2026 12:11:50 AM,,,,,,,Mumbai,Ship to Cust,,,,,,,,,,6/16/2026 12:26:23 PM,6/16/2026 12:11:49 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003660829,NXS1
6/16/2026 12:40:13 AM,,1342833158,881699946,,2026-06-16 0:40:36,2026-06-16 0:40:32,6/16/2026 12:40:32 AM,939249512,,Aqualens_Dailies 10LP,736557876-1,,online,Revenue,Warehouse,India,,,90061908,,,,,,,,0,,,,1,110084,,,,,,,,380,,,6/16/2026 12:40:37 AM,,6/16/2026 12:40:37 AM,,,,,,,New Delhi,Ship to Cust,,,,,,,,,,6/16/2026 12:26:24 PM,6/16/2026 12:40:36 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003660962,NXS1
6/16/2026 12:14:08 AM,,1342832841,881698590,,2026-06-16 0:14:23,2026-06-16 0:14:19,6/16/2026 12:14:19 AM,939248156,,Aqualens_Dailies 10LP,736557544-1,,online,Revenue,Warehouse,India,,,90061866,,,,,,,,0,,,,1,201005,,,,,,,,380,,,6/16/2026 12:14:23 AM,,6/16/2026 12:14:23 AM,,,,,,,Ghaziabad,Ship to Cust,,,,,,,,,,6/16/2026 12:26:23 PM,6/16/2026 12:14:23 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003660852,NXS1
6/16/2026 12:04:32 AM,,1342832709,881698158,,2026-06-16 0:06:45,2026-06-16 0:04:51,6/16/2026 12:04:51 AM,939247724,,Aqualens_CandyPack 2LP,736557437-1,,online,Revenue,Warehouse,India,,,90213886,,,,,,,,0,,,,1,110081,,,,,,,,0,,,6/16/2026 12:07:35 AM,,6/16/2026 12:07:35 AM,,,,,,,New Delhi,Ship to Cust,,,,,,,,,,6/16/2026 12:26:23 PM,6/16/2026 12:06:45 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 1:16:42 AM,,1342833528,881701512,,2026-06-16 1:16:56,2026-06-16 1:16:52,6/16/2026 1:16:52 AM,939251078,,Aquacolor Candypack,736558248-1,,online,Revenue,Warehouse,India,,,90325874,,,,,,,,0,,,,1,110085,,,,,,,,179.05,,,6/16/2026 1:16:57 AM,,6/16/2026 1:16:57 AM,,,,,,,New Delhi,Ship to Cust,,,,,,,,,,6/16/2026 12:26:24 PM,6/16/2026 1:16:56 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 2:46:25 AM,,1342834171,881704092,,2026-06-16 2:46:52,2026-06-16 2:46:48,6/16/2026 2:46:48 AM,939253658,,Aqualens_CandyPack 2LP,736558865-1,,online,Revenue,Warehouse,India,,,90213876,,,,,,,,0,,,,1,400072,,,,,,,,0,,,6/16/2026 2:46:53 AM,,6/16/2026 2:46:53 AM,,,,,,,Mumbai,Ship to Cust,,,,,,,,,,6/16/2026 12:26:42 PM,6/16/2026 2:46:52 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 1:50:00 AM,,1342833827,881702742,,2026-06-16 1:50:14,2026-06-16 1:50:10,6/16/2026 1:50:10 AM,939252308,,Aquacolor,736558555-1,,online,Revenue,Warehouse,India,,,90311400,,,,,,,,0,,,,1,700159,,,,,,,,260.1,,,6/16/2026 1:50:15 AM,,6/16/2026 1:50:15 AM,,,,,,,North 24 Parganas,Ship to Cust,,,,,,,,,,6/16/2026 12:26:41 PM,6/16/2026 1:50:14 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 1:55:34 AM,,1342833874,881702850,,2026-06-16 1:55:40,2026-06-16 1:55:34,,939252416,,Aqualens,736558622-1,,online,Revenue,Warehouse,India,,,90043908,,,,,,,,0,,,,1,600100,,,,,,,,0,,,6/16/2026 1:55:41 AM,,6/16/2026 1:55:41 AM,,,,,,,Chennai,Ship to Cust,,,,,,,,,,6/16/2026 12:26:41 PM,6/16/2026 1:55:40 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 2:25:55 AM,,1342834016,881704038,,2026-06-16 2:44:07,2026-06-16 2:44:06,6/16/2026 2:26:53 AM,939253604,,Lenskart Hustlr,736558737,,online,Revenue,Warehouse,India,BLU ESSENTIALS,SV,217204,72074258,72074246,-1,0,-1.75,0,low_power,0,,1654,LKST117,0,500034,,,,,,,,1311.5,,,6/16/2026 2:44:08 AM,,6/16/2026 2:44:08 AM,,6/16/2026 2:23:31 PM,,,,,Hyderabad,Ship to Store,,,,,,,,,6/16/2026 2:44:06 AM,6/16/2026 2:47:22 AM,6/16/2026 2:44:07 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003661345,NXS1
6/16/2026 2:21:55 AM,,1342834005,881703618,,2026-06-16 2:26:52,2026-06-16 2:26:50,,939253184,,Lenskart Air Online,736558713,,Pre-Sales,Revenue,Warehouse,India,BLU ESSENTIALS,SV,226509,70562266,70561548,-0.5,0.5,-1,-1.25,low_power,0,,,,1,500081,,,,,,,,1333.33,,,6/16/2026 2:26:53 AM,,6/16/2026 2:26:53 AM,,6/16/2026 3:10:46 PM,,,,,Hyderabad,Ship to Cust,,,,,,,,,6/16/2026 2:26:50 AM,6/16/2026 2:29:02 AM,6/16/2026 2:26:52 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 2:41:25 AM,,1342834068,881703978,,2026-06-16 2:41:55,2026-06-16 2:41:53,6/16/2026 2:41:49 AM,939253544,,Vincent Chase,736558788,,online,Revenue,Warehouse,India,BLU ESSENTIALS,SV,235322,72073308,72073308,-0.5,-1.5,-0.5,-1.5,low_power,0,,,,1,110051,,,,,,,,1406.74,,,6/16/2026 2:41:56 AM,,6/16/2026 2:41:56 AM,,6/16/2026 2:12:31 PM,,,,,New Delhi,Ship to Cust,,,,,,,,,6/16/2026 2:41:53 AM,6/16/2026 2:44:02 AM,6/16/2026 2:41:55 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 2:50:04 AM,,1342834126,881704140,,2026-06-16 2:55:06,2026-06-16 2:55:05,,939253706,,Lenskart Hustlr,736558798,,online,Revenue,Warehouse,India,OD Clear Vision,SV,238363,209888738,209888738,0,-1.75,0,-1.75,low_power,0,,,,1,201306,,,,,,,,476.19,,,6/16/2026 2:55:07 AM,,6/16/2026 2:55:07 AM,,6/16/2026 12:42:20 PM,,,,,Noida,Ship to Cust,,,,,,,,,6/16/2026 2:55:04 AM,6/16/2026 2:56:02 AM,6/16/2026 2:55:06 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003661364,NXS1
6/16/2026 2:44:57 AM,,1342834122,881704068,,2026-06-16 2:45:29,2026-06-16 2:45:28,6/16/2026 2:45:22 AM,939253634,,Lenskart Air,736558794,,online,Revenue,Warehouse,India,BLU ESSENTIALS,SV,150583,70561358,70561358,-0.25,-0.75,-0.25,-0.75,low_power,0,,,,1,500089,,,,,,,,1322.42,,,6/16/2026 2:45:30 AM,,6/16/2026 2:45:30 AM,,6/16/2026 1:04:56 PM,,,,,Hyderabad,Ship to Cust,,,,,,,,,6/16/2026 2:45:28 AM,6/16/2026 2:47:23 AM,6/16/2026 2:45:29 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003661348,NXS1
6/16/2026 1:13:15 AM,,1342833478,881701416,,2026-06-16 1:13:35,2026-06-16 1:13:33,6/16/2026 1:13:29 AM,939250982,,Vincent Chase,736558198-1,,online,Revenue,Warehouse,India,BLU ESSENTIALS,SV,236481,72072940,72073134,-0.25,-2,-0.25,-1.75,low_power,1,,,,1,560037,,,,,,,,2161.28,,,6/16/2026 1:13:36 AM,,6/16/2026 1:13:36 AM,,6/16/2026 6:41:08 PM,,,,,Bengaluru,Ship to Cust,,,,,,,,,6/16/2026 1:13:33 AM,6/16/2026 6:59:01 AM,6/16/2026 1:13:35 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003661101,NXS1
6/16/2026 2:17:39 AM,,1342834043,881703522,,2026-06-16 2:19:30,2026-06-16 2:19:29,6/16/2026 2:19:26 AM,939253088,,Vincent Chase,736558763,,online,Revenue,Warehouse,India,BLU ESSENTIALS,SV,201615,72071808,72071816,-0.5,-3.5,0,-3.5,medium_power,0,,,,1,600045,,,,,,,,1406.74,,,6/16/2026 2:19:31 AM,,6/16/2026 2:19:32 AM,,6/16/2026 2:41:52 PM,,,,,Chennai,Ship to Cust,,,,,,,,,6/16/2026 2:19:29 AM,6/16/2026 2:20:02 AM,6/16/2026 2:19:30 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 12:16:54 AM,,1342832880,881698752,,2026-06-16 0:17:04,2026-06-16 0:17:02,6/16/2026 12:16:56 AM,939248318,,Lenskart Air,736557588-1,,online,Revenue,Warehouse,India,PAG,SV,243170,70002527,70002527,0,-3,0,-3,low_power,0,,,,1,201012,,,,,,,,936.7,,,6/16/2026 12:17:05 AM,,6/16/2026 12:17:05 AM,,6/17/2026 8:55:18 AM,,,,,Ghaziabad,Ship to Cust,,,,,,,,,6/16/2026 12:17:02 AM,6/16/2026 12:42:44 AM,6/16/2026 12:17:04 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 2:44:57 AM,,1342834122,881704074,,2026-06-16 2:45:32,2026-06-16 2:45:31,6/16/2026 2:45:22 AM,939253640,,Lenskart Air,736558794-1,,online,Revenue,Warehouse,India,BLU ESSENTIALS,SV,148332,70561358,70561358,-0.25,-0.75,-0.25,-0.75,low_power,0,,,,1,500089,,,,,,,,1322.42,,,6/16/2026 2:45:33 AM,,6/16/2026 2:45:33 AM,,6/16/2026 1:38:03 PM,,,,,Hyderabad,Ship to Cust,,,,,,,,,6/16/2026 2:45:30 AM,6/16/2026 2:47:23 AM,6/16/2026 2:45:32 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 2:48:13 AM,,1342834165,881704104,,2026-06-16 2:48:52,2026-06-16 2:48:50,6/16/2026 2:48:47 AM,939253670,,OWNDAYS,736558872,,online,Revenue,Warehouse,India,OD Clear Vision,SV,233462,209892790,209892790,-2.5,-3,-2.5,-3,low_power,0,,,,1,560047,,,,,,,,4216.26,,,6/16/2026 2:48:53 AM,,6/16/2026 2:48:53 AM,,6/17/2026 5:45:50 AM,,,,,Bengaluru,Ship to Cust,,,,,,,,,6/16/2026 2:48:50 AM,6/16/2026 2:48:53 AM,6/16/2026 2:48:52 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,,NXS1
6/16/2026 1:47:52 AM,,1342833728,881702634,,2026-06-16 1:48:10,2026-06-16 1:48:09,6/16/2026 1:48:05 AM,939252200,,John Jacobs,736558446,,online,Revenue,Warehouse,India,OD Clear Vision,SV,236869,209888784,209888742,-0.5,-2,-0.5,-1.75,low_power,0,,,,1,560048,,,,,,,,4216.26,,,6/16/2026 1:48:11 AM,,6/16/2026 1:48:12 AM,,6/17/2026 7:47:20 AM,,,,,Bengaluru,Ship to Cust,,,,,,,,,6/16/2026 1:48:09 AM,6/16/2026 1:50:02 AM,6/16/2026 1:48:10 AM,,,,,,Picklist/ASRS Allocation Delay 10PM,,,6/17/2026 5:30:00 AM,,,,,,1,,,,SNXS1270000003661251,NXS1
6/16/2026 12:32:47 AM,2026-06-16 1:58:21,1342833075,881699640,,2026-06-16 0:37:47,2026-06-16 0:37:45,,939249206,,Lenskart Air,736557795,,online,Revenue,Warehouse,India,BLU ESSENTIALS,SV,200552,72073840,72073840,-0.5,-0.75,-0.5,-0.75,low_power,0,,,,1,411009,,,,,,,,76.19,,,6/16/2026 12:37:48 AM,6/16/2026 2:05:13 AM,6/16/2026 12:37:48 AM,,6/16/2026 7:13:15 AM,6/16/2026 2:51:00 AM,,6/16/2026 1:58:21 AM,6/16/2026 1:58:21 AM,Pune,Ship to Cust,PRD014589874P,,,,,,,,6/16/2026 12:37:45 AM,6/16/2026 12:38:04 AM,6/16/2026 12:37:47 AM,,6/16/2026 1:20:11 AM,6/16/2026 1:43:14 AM,6/16/2026 1:30:21 AM,6/16/2026 1:36:23 AM,Dispatch as per SLA,,,6/17/2026 5:30:00 AM,,6/16/2026 2:58:00 PM,6/16/2026 8:47:00 PM,,,1,,,,,NXS1
6/16/2026 12:48:44 AM,2026-06-16 2:11:07,1342833257,881700522,,2026-06-16 0:49:03,2026-06-16 0:49:02,6/16/2026 12:48:57 AM,939250088,,John Jacobs,736557987,,online,Revenue,Warehouse,India,BLU ESSENTIALS,SV,222900,71277662,71277662,-0.5,0,-0.5,0,low_power,0,,,,1,400705,,,,,,,,3213.22,,,6/16/2026 12:49:04 AM,6/16/2026 2:11:10 AM,6/16/2026 12:49:04 AM,,6/16/2026 7:20:33 AM,6/16/2026 2:14:00 AM,,6/16/2026 2:11:07 AM,6/16/2026 2:11:07 AM,Thane,Ship to Cust,PRD014590119P,,,,,,,,6/16/2026 12:49:01 AM,6/16/2026 12:50:04 AM,6/16/2026 12:49:03 AM,,6/16/2026 1:25:56 AM,6/16/2026 1:50:26 AM,6/16/2026 1:41:36 AM,6/16/2026 1:46:11 AM,Dispatch as per SLA,,,6/17/2026 5:30:00 AM,,6/16/2026 3:25:00 PM,6/16/2026 4:26:00 PM,,,1,,,,,NXS1
